,x_scaled,y_scaled,time_scaled
50,-1.113010890170234,-0.15938679988472332,-0.18399234187040947
51,0.05017190262788825,-0.09109497322139885,-0.15775234744406932
52,1.1975982951672663,-0.1595576134186935,-0.13151235301772915
53,-0.4837411959616998,3.348658728905899,-0.0932456944793164
54,1.227060006448661,-0.4967185792147069,-0.09215236137821889
55,1.2184028407355147,-0.6326681592684686,-0.09215236137821889
56,-0.6672430712743302,-0.33824392399314807,-0.08395236311998758
57,-0.7277939154602946,-0.5506555915437978,-0.06809903315407373
58,0.13218184763573182,-0.5919329699192698,-0.06591236695187871
59,-0.4926382158263008,-0.517298011460216,-0.0566190355925499
60,-0.18912632477360883,-0.7634228007479796,-0.0484190373343186
61,-0.6701280459690324,4.352585046667957,-0.0484190373343186
62,0.7061371396838447,-0.438483639271335,-0.04732570423322109
63,0.33853039124132484,-0.6431724718887377,-0.04076570562663605
64,0.8238606952941179,-0.6271171992273484,-0.009059045694808343
65,0.9765782990518189,-0.3967302861045274,-0.006325712942064575
66,-0.18275337756407853,-0.06668183272720057,0.00023428566452046823
67,-0.6284023901986153,0.17221888755030368,0.010620950124946786
68,-0.7850876747727801,4.210202129918533,0.05599427382049333
69,1.2620540545976815,-0.12097222754997569,0.06255427242707838
70,-0.2241203729219923,0.949367447815072,0.0669276048314684
71,0.9857174146946844,-0.05413375536532492,0.06911427103366341
72,0.9840339523824736,-0.07487632413208745,0.07348760343805344
73,-7.150655446218004,-1.369808927143381,0.07676760274134596
74,0.036823010389975964,-0.12754518991540398,0.07950093549408974
75,-1.5322019724794456,0.26916564416640326,0.08660760065122353
76,1.3774933917033834,0.1115380993218143,0.09699426511164985
77,1.0658040432391809,-0.8941061899528513,0.09972759786439361
78,-2.9836266892570844,-0.22733436050709252,0.09972759786439361
79,0.06676442997364315,1.8599163400827956,0.10027426441494237
80,0.3125566524738028,-0.3587350705919033,0.10246093061713739
81,0.3633026176257184,0.9637812791850343,0.10574092992042991
82,0.4616674774562644,-0.6566657814469018,0.12050092678524625
83,-2.1554596215187183,-0.12233801610190162,0.12706092539183128
84,0.40815534387005786,-0.5710107110726473,0.14564758811048892
85,0.3390123411707257,0.33342272080919777,0.15548758602036647
86,0.03117186726130146,-0.04824404713594789,0.16150091807640277
87,0.7560402528660909,-0.44061832863288075,0.17462091528957285
88,0.10440359866654814,0.5408484084766525,0.18063424734560915
89,0.5064013974392368,-0.4271271782345646,0.18227424699725542
90,-1.6129767806911854,2.9999498565671705,0.21616757313127813
91,-0.29735210432755754,0.1298024324059115,0.22163423863676565
92,-0.7923034739522984,0.6709512235911559,0.2281942372433507
93,1.4861988795592862,-0.16980162732489498,0.23092756999609448
94,0.4978630379874578,-0.7039794510143977,0.24623423341145956
95,0.5579879729336938,-0.4263587572381117,0.25443423166969087
96,0.9088789045132427,0.2622534537995512,0.25826089752353215
97,0.6158286893756769,0.33564137749780165,0.2659142292312147
98,-0.916830369266405,4.4673127244706,0.2839542253993236
99,1.6722270691537968,-0.7079079223893845,0.2921542236575549
100,-0.06382606794386722,-0.41713698556288703,0.29379422330920113
101,1.1769147974881502,-0.23980518792778152,0.2948875564102986
102,-0.9474263441037032,-0.3713289701235811,0.30636755397182247
103,1.5097695935608697,0.3736989687391754,0.3107408863762125
104,-0.2247211291137158,0.9473205642869428,0.3162075518817
105,0.9438707110344979,-0.4015116256161921,0.3173008849827975
106,-1.0505994950922986,0.37506427747776394,0.3222208839377363
107,0.00423422863434053,0.01150614320150998,0.3304208821959676
108,-0.6244324677543864,0.6818708146205213,0.3331542149487114
109,1.46431386949736,0.22129059304050133,0.3364342142520039
110,0.049450098546713915,-0.09075358606012716,0.34572754561133273
111,1.5148199804987763,0.2662642131550855,0.3555675435212103
112,-0.016807929457597504,-0.9754271068089184,0.3610342090266978
113,0.459984015143735,-0.6570928152819125,0.36431420832999034
114,0.14579301030052208,-0.18404104656102688,0.37251420658822165
115,0.35151838143864994,0.4196055858109668,0.37470087279041664
116,0.02058914345672438,-0.13531360711195495,0.38454087070029425
117,0.3904801104031786,-0.6954387743150355,0.38563420380139174
118,0.15707288028212946,-0.5996186193221062,0.3998475341156593
119,-2.2102943153759114,-0.12404543172176793,0.40695419927279314
120,0.26662122010833894,-0.5932992382845331,0.4091408654749881
121,0.06796818398421837,-0.20975448109221967,0.4102341985760856
122,-0.4826584898412125,3.34874389576613,0.4107808651266344
123,-2.664840347875049,-0.12558179390116583,0.41132753167718317
124,-0.046148592849541176,-0.184399467094413,0.4195275299354144
125,-0.7260745871063874,-0.5496513423116103,0.424994195440902
126,0.21889472730589388,-0.4081843891474493,0.45615418882218095
127,0.8966866921069756,-0.6313069289429072,0.467087519833156
128,-0.046269640738992,-0.19613785951639806,0.467087519833156
129,-0.022100412173131582,0.08533597494703773,0.47364751843974107
130,-0.5029810854797415,0.29920387585621516,0.48075418359687483
131,-1.5462726687978952,0.28759839171795404,0.4834875163496186
132,-0.9188052431648499,4.056403255283102,0.48403418290016736
133,0.07013135459870189,-0.8983770081157846,0.48676751565291115
134,-0.9433376153981071,-0.3729939222666662,0.48895418185510614
135,1.010610688968529,-0.5773300921100499,0.49715418011333745
136,-0.9454402620683431,-0.37244021772114744,0.5020741790682762
137,0.24978659698368239,-0.5191764805207212,0.5053541783715687
138,-0.4011282531353231,0.19739517109458427,0.5119141769781538
139,-0.5397774022023398,1.3829010736163605,0.5130075100792513
140,-0.08018098276656963,0.08004411408664162,0.5130075100792513
141,-0.9487489043756453,-0.36966401798049603,0.5151941762814464
142,-0.9483880023356953,-0.37128626674013115,0.5321408393484577
143,0.03152156116369925,-0.04867923779718323,0.5326875058990065
144,0.1434841338933994,-0.18465568739545352,0.5403408376066889
145,-1.9014921832348135,0.1412387823568834,0.5583808337747979
146,0.39432674333082857,-0.6503461605028305,0.5687674982352242
147,-0.23614446326019708,-0.5381336640067655,0.5704074978868704
148,0.36306276347458205,0.42318931133166093,0.5797008292461993
149,-3.783647881102702,-1.950848676180538,0.582434161998943
150,0.15959919456464688,-0.04312251999618457,0.6032074909197956
151,0.3245829844394543,-0.6839947473513469,0.6075808233241857
152,-0.23951138788461873,-0.5385606978416059,0.6108608226274782
153,-0.17036838518528657,3.056914250898081,0.6114074891780269
154,-0.24179784801631835,-0.5370236159423722,0.6436608156604035
155,-0.007550007552727919,-0.6093540311327554,0.6436608156604035
156,0.9946166761867321,0.38052527252561974,0.6562341463230248
157,-1.98191505591639,0.1197577809250402,0.657874145974671
158,0.030689917331900574,-0.0479026599746762,0.6622474783790611
159,-1.9970124176662913,0.11645738515673436,0.668807476985646
160,-0.4512734620961523,0.43513474319152246,0.6709941431878411
161,-0.10591486738295533,-0.3815319599928431,0.6764608086933286
162,-0.21185418680552295,0.920752582272732,0.6950474714119862
163,-0.8210725223115561,-0.3683191013070429,0.6961408045130838
164,1.202890777883119,-0.49441307631919096,0.69778080416473
165,0.9032255197571214,-0.6280564337576011,0.7409674616580816
166,0.4148891931204939,-0.6524810897708745,0.7590074578261904
167,0.31135514009067433,0.4157658798960713,0.7633807902305805
168,1.2363201699816144,-0.16186239659437382,0.7885274515558232
169,0.2239316644775273,-0.5621296068386882,0.8049274480722857
170,0.3820605572137221,0.4250663409523244,0.8093007804766758
171,0.7430836454546129,-0.10735680550749763,0.8103941135777732
172,0.0676072819436312,-0.5922745969873807,0.8235141107909433
173,-0.24053357006181408,-0.535507885734949,0.8251541104425896
174,0.28321598908154055,-0.595007133717737,0.8262474435436871
175,-0.622388103401907,0.16701291327014486,0.8344474418019184
176,-0.080248231593476,0.07791590220463954,0.8344474418019184
177,0.4698449348668192,-0.6107205394046875,0.8524874379700272
178,0.9047901758079653,-0.6276293999225904,0.8541274376216735
179,-0.007550007552727919,1.9090053188517764,0.8595941031271611
180,-0.17084809348755925,-0.5381336640067655,0.8677941013853924
181,0.5231553219707138,-0.6144210994631546,0.8825540982502087
182,-0.8404020769322458,-0.1204600268547338,0.9038740937216101
183,0.22453466229669755,-0.5230193052221395,0.9169940909347802
184,-0.4390072759793644,0.12135292023315715,0.9328474209006941
185,0.09742989526561288,-0.5971847663694013,0.935034087102889
186,-0.016807929457597504,0.0860614526532015,0.9405007526083766
187,-1.9426170828147813,-0.04030553612526238,0.9902474087083132
188,-0.26548512665214075,-0.37013351529228794,1.001727406269837
189,-0.08859829432857935,-0.28078484215227706,1.0066474052247758
190,0.46936298493773687,-0.7014172480046743,1.0689673919873337
191,-0.29617973310282947,0.13054926180388546,1.0755273905939187
192,0.429921547670617,-0.9588550752259228,1.0760740571444676
193,1.0042355001315517,-1.056582967890553,1.0782607233466626
194,0.14083901334887788,0.20097961633494357,1.099580718818064
195,0.15659317198017533,-0.6363404103425854,1.1034073846719052
